Category,Title,URL,Completed?,,
Language,Broome Pearling Lugger Pidgin,https://en.wikipedia.org/wiki/Broome_Pearling_Lugger_Pidgin,,,
Language,Cia-Cia,https://en.wikipedia.org/wiki/Cia-Cia_language,,,
Language,DoggoLingo,https://en.wikipedia.org/wiki/DoggoLingo,,,
Language,Dravido-Korean languages,https://en.wikipedia.org/wiki/Dravido-Korean_languages,,,
Language,E-Prime,https://en.wikipedia.org/wiki/E-Prime,,,
Language,Gyaru-moji,https://en.wikipedia.org/wiki/Gyaru-moji,,,
Language,High Tider,https://en.wikipedia.org/wiki/High_Tider,,,
Language,Ithkuil,https://en.wikipedia.org/wiki/Ithkuil,,,
Language,Jamaican Maroon Creole,https://en.wikipedia.org/wiki/Jamaican_Maroon_Creole,,,
Language,Leet,https://en.wikipedia.org/wiki/Leet,,,
Language,Lojban,https://en.wikipedia.org/wiki/Lojban,,,
Language,Mediterranean Lingua Franca,https://en.wikipedia.org/wiki/Mediterranean_Lingua_Franca,,,
Language,Nicaraguan Sign Language,https://en.wikipedia.org/wiki/Nicaraguan_Sign_Language,,,
Language,Pandanus language,https://en.wikipedia.org/wiki/Pandanus_language,,,
Language,Pirahã language,https://en.wikipedia.org/wiki/Pirah%C3%A3_language,,,
Language,Pig Latin,https://en.wikipedia.org/wiki/Pig_Latin,,,
Language,Plains Indian Sign Language,https://en.wikipedia.org/wiki/Plains_Indian_Sign_Language,,,
Language,Proto-Human language,https://en.wikipedia.org/wiki/Proto-Human_language,,,
Language,Pseudo-Chinese,https://en.wikipedia.org/wiki/Pseudo-Chinese,,,
Language,Russenorsk,https://en.wikipedia.org/wiki/Russenorsk,,,
Language,Silbo Gomero,https://en.wikipedia.org/wiki/Silbo_Gomero,,,
Language,Solresol,https://en.wikipedia.org/wiki/Solresol,,,
Language,Sḵwx̱wú7mesh,https://en.wikipedia.org/wiki/Squamish_language,,,
Language,Toki Pona,https://en.wikipedia.org/wiki/Toki_Pona,,,
Language,Ubykh language,https://en.wikipedia.org/wiki/Ubykh_language,,,
Language,Wenzhounese,https://en.wikipedia.org/wiki/Wenzhounese,,,
Language,ǃXóõ,https://en.wikipedia.org/wiki/%C7%83X%C3%B3%C3%B5,,,
Language,Yaminjeongeum,https://en.wikipedia.org/wiki/Yaminjeongeum,,,
Language,Yerkish,https://en.wikipedia.org/wiki/Yerkish,,,
Science,Archaeoacoustics,https://en.wikipedia.org/wiki/Archaeoacoustics,,,
Science,Airborne radioactivity increase in Europe in autumn 2017,https://en.wikipedia.org/wiki/Airborne_radioactivity_increase_in_Europe_in_autumn_2017,,,
Science,Ota Benga,https://en.wikipedia.org/wiki/Ota_Benga,,,
Science,Beringer's Lying Stones,https://en.wikipedia.org/wiki/Beringer%27s_Lying_Stones,,,
Science,Buttered cat paradox,https://en.wikipedia.org/wiki/Buttered_cat_paradox,,,
Science,Buttered toast phenomenon,https://en.wikipedia.org/wiki/Buttered_toast_phenomenon,,,
Science,Campanology,https://en.wikipedia.org/wiki/Campanology,,,
Science,Claude Émile Jean-Baptiste Litre,https://en.wikipedia.org/wiki/Claude_%C3%89mile_Jean-Baptiste_Litre,,,
Science,Cneoridium dumosum (Nuttall) Hooker F. Collected March 26,1960,at an Elevation of about 1450 Meters on Cerro Quemazón...,https://en.wikipedia.org/wiki/Cneoridium_dumosum_(Nuttall)_Hooker_F._Collected_March_26,_1960
Science,Vladimir Demikhov,https://en.wikipedia.org/wiki/Vladimir_Demikhov,,,
Science,Drake's Plate of Brass,https://en.wikipedia.org/wiki/Drake%27s_Plate_of_Brass,,,
Science,Elvis taxon,https://en.wikipedia.org/wiki/Elvis_taxon,,,
Science,Further research is needed,https://en.wikipedia.org/wiki/Further_research_is_needed,,,
Science,Gilbert U-238 Atomic Energy Laboratory,https://en.wikipedia.org/wiki/Gilbert_U-238_Atomic_Energy_Laboratory,,,
Science,Greeble,https://en.wikipedia.org/wiki/Greeble,,,
Science,Kardashian Index,https://en.wikipedia.org/wiki/Kardashian_Index,,,
Science,Lazarus taxon,https://en.wikipedia.org/wiki/Lazarus_taxon,,,
Science,List of Ig Nobel Prize winners,https://en.wikipedia.org/wiki/List_of_Ig_Nobel_Prize_winners,,,
Science,Nobel disease,https://en.wikipedia.org/wiki/Nobel_disease,,,
Science,Nylon-eating bacteria and creationism,https://en.wikipedia.org/wiki/Nylon-eating_bacteria_and_creationism,,,
Science,Pataphysics,https://en.wikipedia.org/wiki/%27Pataphysics,,,
Science,Archaeological interest of Pedra da Gávea,https://en.wikipedia.org/wiki/Archaeological_interest_of_Pedra_da_G%C3%A1vea,,,
Science,Pathological science,https://en.wikipedia.org/wiki/Pathological_science,,,
Science,John Stapp,https://en.wikipedia.org/wiki/John_Stapp,,,
Science,Physics envy,https://en.wikipedia.org/wiki/Physics_envy,,,
Science,Planck's principle,https://en.wikipedia.org/wiki/Planck%27s_principle,,,
Science,Project Steve,https://en.wikipedia.org/wiki/Project_Steve,,,
Science,Raven paradox,https://en.wikipedia.org/wiki/Raven_paradox,,,
Science,Sokal affair,https://en.wikipedia.org/wiki/Sokal_affair,,,
Science,Timeline of the far future,https://en.wikipedia.org/wiki/Timeline_of_the_far_future,,,
Science,Halomonas titanicae,https://en.wikipedia.org/wiki/Halomonas_titanicae,,,
Science,John G. Trump,https://en.wikipedia.org/wiki/John_G._Trump,,,
Science,Women-are-wonderful effect,https://en.wikipedia.org/wiki/Women-are-wonderful_effect,,,
Technology,300-page iPhone bill,https://en.wikipedia.org/wiki/300-page_iPhone_bill,,,
Technology,Abraham Lincoln's patent,https://en.wikipedia.org/wiki/Abraham_Lincoln%27s_patent,,,
Technology,Alan MacMasters hoax,https://en.wikipedia.org/wiki/Alan_MacMasters_hoax,,,
Technology,Antikythera mechanism,https://en.wikipedia.org/wiki/Antikythera_mechanism,,,
Technology,Bad Dragon,https://en.wikipedia.org/wiki/Bad_Dragon,,,
Technology,Baby cage,https://en.wikipedia.org/wiki/Baby_cage,,,
Technology,Bild Lilli doll,https://en.wikipedia.org/wiki/Bild_Lilli_doll,,,
Technology,Billy Possum,https://en.wikipedia.org/wiki/Billy_Possum,,,
Technology,Blåhaj,https://en.wikipedia.org/wiki/Bl%C3%A5haj,,,
Technology,Brown note,https://en.wikipedia.org/wiki/Brown_note,,,
Technology,Centennial Light,https://en.wikipedia.org/wiki/Centennial_Light,,,
Technology,Chindōgu,https://en.wikipedia.org/wiki/Chind%C5%8Dgu,,,
Technology,Clock of the Long Now,https://en.wikipedia.org/wiki/Clock_of_the_Long_Now,,,
Technology,Clocky,https://en.wikipedia.org/wiki/Clocky,,,
Technology,Concealing objects in a book,https://en.wikipedia.org/wiki/Concealing_objects_in_a_book,,,
Technology,Digesting Duck,https://en.wikipedia.org/wiki/Digesting_Duck,,,
Technology,Digital sundial,https://en.wikipedia.org/wiki/Digital_sundial,,,
Technology,Dreamachine,https://en.wikipedia.org/wiki/Dreamachine,,,
Technology,Electronic voice phenomenon,https://en.wikipedia.org/wiki/Electronic_voice_phenomenon,,,
Technology,Friendly Floatees spill,https://en.wikipedia.org/wiki/Friendly_Floatees_spill,,,
Technology,Gun-powered mousetrap,https://en.wikipedia.org/wiki/Gun-powered_mousetrap,,,
Technology,Hitler teapot,https://en.wikipedia.org/wiki/Hitler_teapot,,,
Technology,Marvin Heemeyer,https://en.wikipedia.org/wiki/Marvin_Heemeyer,,,
Technology,History of perpetual motion machines,https://en.wikipedia.org/wiki/History_of_perpetual_motion_machines,,,
Technology,Hitachi Magic Wand,https://en.wikipedia.org/wiki/Hitachi_Magic_Wand,,,
Technology,I-Doser,https://en.wikipedia.org/wiki/I-Doser,,,
Technology,Jibba Jabber,https://en.wikipedia.org/wiki/Jibba_Jabber,,,
Technology,Klerksdorp sphere,https://en.wikipedia.org/wiki/Klerksdorp_sphere,,,
Technology,Zbigniew Libera,https://en.wikipedia.org/wiki/Zbigniew_Libera,,,
Technology,List of inventors killed by their own invention,https://en.wikipedia.org/wiki/List_of_inventors_killed_by_their_own_invention,,,
Technology,Love chair,https://en.wikipedia.org/wiki/Love_chair,,,
Technology,Mengenlehreuhr,https://en.wikipedia.org/wiki/Mengenlehreuhr,,,
Technology,Moo box,https://en.wikipedia.org/wiki/Moo_box,,,
Technology,Mosquito laser,https://en.wikipedia.org/wiki/Mosquito_laser,,,
Technology,Museum of Failure,https://en.wikipedia.org/wiki/Museum_of_Failure,,,
Technology,My Friend Cayla,https://en.wikipedia.org/wiki/My_Friend_Cayla,,,
Technology,One red paperclip,https://en.wikipedia.org/wiki/One_red_paperclip,,,
Technology,Parking chair,https://en.wikipedia.org/wiki/Parking_chair,,,
Technology,Pigeon photography,https://en.wikipedia.org/wiki/Pigeon_photography,,,
Technology,Predictions of the end of Wikipedia,https://en.wikipedia.org/wiki/Predictions_of_the_end_of_Wikipedia,,,
Technology,Project Cybersyn,https://en.wikipedia.org/wiki/Project_Cybersyn,,,
Technology,Pythagorean cup,https://en.wikipedia.org/wiki/Pythagorean_cup,,,
Technology,Quartz crisis,https://en.wikipedia.org/wiki/Quartz_crisis,,,
Technology,Radio hat,https://en.wikipedia.org/wiki/Radio_hat,,,
Technology,Royal Mail rubber band,https://en.wikipedia.org/wiki/Royal_Mail_rubber_band,,,
Technology,Russian floating nuclear power station,https://en.wikipedia.org/wiki/Russian_floating_nuclear_power_station,,,
Technology,Sony timer,https://en.wikipedia.org/wiki/Sony_timer,,,
Technology,Splayd,https://en.wikipedia.org/wiki/Splayd,,,
Technology,Tempest Prognosticator,https://en.wikipedia.org/wiki/Tempest_Prognosticator,,,
Technology,Turbo encabulator,https://en.wikipedia.org/wiki/Turbo_encabulator,,,
Technology,Uncanny valley,https://en.wikipedia.org/wiki/Uncanny_valley,,,
Technology,Useless machine,https://en.wikipedia.org/wiki/Useless_machine,,,
Technology,Vin Mariani,https://en.wikipedia.org/wiki/Vin_Mariani,,,
Technology,Violence and Lego,https://en.wikipedia.org/wiki/Violence_and_Lego,,,
Technology,Wrap rage,https://en.wikipedia.org/wiki/Wrap_rage,,,
Technology,Xianxingzhe,https://en.wikipedia.org/wiki/Xianxingzhe,,,
Food,Alcohol-infused whipped cream,https://en.wikipedia.org/wiki/Alcohol-infused_whipped_cream,,,
Food,Ant egg soup,https://en.wikipedia.org/wiki/Ant_egg_soup,,,
Food,Ayds,https://en.wikipedia.org/wiki/Ayds,,,
Food,Bacon Explosion,https://en.wikipedia.org/wiki/Bacon_Explosion,,,
Food,Bacon ice cream,https://en.wikipedia.org/wiki/Bacon_ice_cream,,,
Food,Banana production in Iceland,https://en.wikipedia.org/wiki/Banana_production_in_Iceland,,,
Food,Biangbiang noodles,https://en.wikipedia.org/wiki/Biangbiang_noodles,,,
Food,Boneless Fish,https://en.wikipedia.org/wiki/Boneless_Fish,,,
Food,British Rail sandwich,https://en.wikipedia.org/wiki/British_Rail_sandwich,,,
Food,Carmine,https://en.wikipedia.org/wiki/Carmine,,,
Food,Casu martzu,https://en.wikipedia.org/wiki/Casu_martzu,,,
Food,Century egg,https://en.wikipedia.org/wiki/Century_egg,,,
Food,Chả rươi,https://en.wikipedia.org/wiki/Ch%E1%BA%A3_r%C6%B0%C6%A1i,,,
Food,Chocolate-coated marshmallow treats,https://en.wikipedia.org/wiki/Chocolate-coated_marshmallow_treats,,,
Food,Chubby bunny,https://en.wikipedia.org/wiki/Chubby_bunny,,,
Food,Cockle bread,https://en.wikipedia.org/wiki/Cockle_bread,,,
Food,Competitive eating,https://en.wikipedia.org/wiki/Competitive_eating,,,
Food,Cookie cake,https://en.wikipedia.org/wiki/Cookie_cake,,,
Food,Deep-fried Mars bar,https://en.wikipedia.org/wiki/Deep-fried_Mars_bar,,,
Food,Dilberito,https://en.wikipedia.org/wiki/Dilberito,,,
Food,Dishwasher salmon,https://en.wikipedia.org/wiki/Dishwasher_salmon,,,
Food,Charles Domery,https://en.wikipedia.org/wiki/Charles_Domery,,,
Food,Doug,https://en.wikipedia.org/wiki/Doug_(potato),,,
Food,Durian,https://en.wikipedia.org/wiki/Durian,,,
Food,Edible underwear,https://en.wikipedia.org/wiki/Edible_underwear,,,
Food,Engastration,https://en.wikipedia.org/wiki/Engastration,,,
Food,Eyes (cheese),https://en.wikipedia.org/wiki/Eyes_(cheese),,,
Food,Flies' graveyard,https://en.wikipedia.org/wiki/Flies%27_graveyard,,,
Food,Fool's Gold Loaf,https://en.wikipedia.org/wiki/Fool%27s_Gold_Loaf,,,
Food,Freedom fries,https://en.wikipedia.org/wiki/Freedom_fries,,,
Food,Fried spider,https://en.wikipedia.org/wiki/Fried_spider,,,
Food,Ray's Pizza,https://en.wikipedia.org/wiki/Ray%27s_Pizza,,,
Food,Fruit ketchup,https://en.wikipedia.org/wiki/Fruit_ketchup,,,
Food,Adolf Hitler and vegetarianism,https://en.wikipedia.org/wiki/Adolf_Hitler_and_vegetarianism,,,
Food,Hedgehog Flavour Crisps,https://en.wikipedia.org/wiki/Hedgehog_Flavour_Crisps,,,
Food,Hitler bacon,https://en.wikipedia.org/wiki/Hitler_bacon,,,
Food,Hottest chili pepper,https://en.wikipedia.org/wiki/Hottest_chili_pepper,,,
Food,Hufu,https://en.wikipedia.org/wiki/Hufu,,,
Food,Human placentophagy,https://en.wikipedia.org/wiki/Human_placentophagy,,,
Food,Kit Kats in Japan,https://en.wikipedia.org/wiki/Kit_Kats_in_Japan,,,
Food,Ketchup as a vegetable,https://en.wikipedia.org/wiki/Ketchup_as_a_vegetable,,,
Food,Kosher locust,https://en.wikipedia.org/wiki/Kosher_locust,,,
Food,Kuai Kuai culture,https://en.wikipedia.org/wiki/Kuai_Kuai_culture,,,
Food,Latke–Hamantash Debate,https://en.wikipedia.org/wiki/Latke%E2%80%93Hamantash_Debate,,,
Food,Luther Burger,https://en.wikipedia.org/wiki/Luther_Burger,,,
Food,Lychee and Dog Meat Festival,https://en.wikipedia.org/wiki/Lychee_and_Dog_Meat_Festival,,,
Food,McWords,https://en.wikipedia.org/wiki/McWords,,,
Food,Michel Lotito,https://en.wikipedia.org/wiki/Michel_Lotito,,,
Food,Milbenkäse,https://en.wikipedia.org/wiki/Milbenk%C3%A4se,,,
Food,Monkey brains,https://en.wikipedia.org/wiki/Monkey_brains,,,
Food,None pizza with left beef,https://en.wikipedia.org/wiki/None_pizza_with_left_beef,,,
Food,Nutellagate,https://en.wikipedia.org/wiki/Nutellagate,,,
Food,Old Dry Keith,https://en.wikipedia.org/wiki/Old_Dry_Keith,,,
Food,Alferd Packer,https://en.wikipedia.org/wiki/Alferd_Packer,,,
Food,Pieing,https://en.wikipedia.org/wiki/Pieing,,,
Food,Products produced from The Simpsons,https://en.wikipedia.org/wiki/Products_produced_from_The_Simpsons,,,
Food,Rhubarb Triangle,https://en.wikipedia.org/wiki/Rhubarb_Triangle,,,
Food,Roadkill cuisine,https://en.wikipedia.org/wiki/Roadkill_cuisine,,,
Food,Salmon chaos,https://en.wikipedia.org/wiki/Salmon_chaos,,,
Food,Šakotis,https://en.wikipedia.org/wiki/%C5%A0akotis,,,
Food,San-nakji,https://en.wikipedia.org/wiki/San-nakji,,,
Food,Sealed crustless sandwich,https://en.wikipedia.org/wiki/Sealed_crustless_sandwich,,,
Food,Snake bite chicken,https://en.wikipedia.org/wiki/Snake_bite_chicken,,,
Food,Spotted dick,https://en.wikipedia.org/wiki/Spotted_dick,,,
Food,Square watermelon,https://en.wikipedia.org/wiki/Square_watermelon,,,
Food,Stargazy pie,https://en.wikipedia.org/wiki/Stargazy_pie,,,
Food,Star Spangled Ice Cream,https://en.wikipedia.org/wiki/Star_Spangled_Ice_Cream,,,
Food,Stinky tofu,https://en.wikipedia.org/wiki/Stinky_tofu,,,
Food,Superman (ice cream flavor),https://en.wikipedia.org/wiki/Superman_(ice_cream_flavor),,,
Food,Surströmming,https://en.wikipedia.org/wiki/Surstr%C3%B6mming,,,
Food,Takeru Kobayashi,https://en.wikipedia.org/wiki/Takeru_Kobayashi,,,
Food,Testicles as food,https://en.wikipedia.org/wiki/Testicles_as_food,,,
Food,Third-pound burger,https://en.wikipedia.org/wiki/Third-pound_burger,,,
Food,Toast sandwich,https://en.wikipedia.org/wiki/Toast_sandwich,,,
Food,La Tomatina,https://en.wikipedia.org/wiki/La_Tomatina,,,
Food,Sonya Thomas,https://en.wikipedia.org/wiki/Sonya_Thomas,,,
Food,United States military chocolate,https://en.wikipedia.org/wiki/United_States_military_chocolate,,,
Food,Unusually shaped vegetable,https://en.wikipedia.org/wiki/Unusually_shaped_vegetable,,,
Food,Vantage loaf,https://en.wikipedia.org/wiki/Vantage_loaf,,,
Food,Virgin boy egg,https://en.wikipedia.org/wiki/Virgin_boy_egg,,,
Food,Volkswagen currywurst,https://en.wikipedia.org/wiki/Volkswagen_currywurst,,,
Food,Who Ate All the Pies?,https://en.wikipedia.org/wiki/Who_Ate_All_the_Pies%3F,,,
Lists,List of American and British defectors in the Korean War,https://en.wikipedia.org/wiki/List_of_American_and_British_defectors_in_the_Korean_War,,,
Lists,List of animals awarded human credentials,https://en.wikipedia.org/wiki/List_of_animals_awarded_human_credentials,,,
Lists,List of barefooters,https://en.wikipedia.org/wiki/List_of_barefooters,,,
Lists,List of bow tie wearers,https://en.wikipedia.org/wiki/List_of_bow_tie_wearers,,,
Lists,List of catgirls and catboys,https://en.wikipedia.org/wiki/List_of_catgirls_and_catboys,,,
Lists,List of common misconceptions,https://en.wikipedia.org/wiki/List_of_common_misconceptions,,,
Lists,Lists of Danish football transfers 2008–09,https://en.wikipedia.org/wiki/Lists_of_Danish_football_transfers_2008%E2%80%9309,,,
Lists,List of dates predicted for apocalyptic events,https://en.wikipedia.org/wiki/List_of_dates_predicted_for_apocalyptic_events,,,
Lists,List of foreign-born samurai in Japan,https://en.wikipedia.org/wiki/List_of_foreign-born_samurai_in_Japan,,,
Lists,List of garlic festivals,https://en.wikipedia.org/wiki/List_of_garlic_festivals,,,
Lists,List of helicopter prison escapes,https://en.wikipedia.org/wiki/List_of_helicopter_prison_escapes,,,
Lists,List of incidents at Disney parks,https://en.wikipedia.org/wiki/List_of_incidents_at_Disney_parks,,,
Lists,List of inventors killed by their own invention,https://en.wikipedia.org/wiki/List_of_inventors_killed_by_their_own_invention,,,
Lists,List of largest hourglasses,https://en.wikipedia.org/wiki/List_of_largest_hourglasses,,,
Lists,List of lists of lists,https://en.wikipedia.org/wiki/List_of_lists_of_lists,,,
Lists,List of non-water floods,https://en.wikipedia.org/wiki/List_of_non-water_floods,,,
Lists,List of paraphilias,https://en.wikipedia.org/wiki/List_of_paraphilias,,,
Lists,List of people imprisoned for editing Wikipedia,https://en.wikipedia.org/wiki/List_of_people_imprisoned_for_editing_Wikipedia,,,
Lists,List of people who have been considered deities,https://en.wikipedia.org/wiki/List_of_people_who_have_been_considered_deities,,,
Lists,List of people who have been pied,https://en.wikipedia.org/wiki/List_of_people_who_have_been_pied,,,
Lists,List of people who have lived in airports,https://en.wikipedia.org/wiki/List_of_people_who_have_lived_in_airports,,,
Lists,List of potato museums,https://en.wikipedia.org/wiki/List_of_potato_museums,,,
Lists,List of scholarly publishing stings,https://en.wikipedia.org/wiki/List_of_scholarly_publishing_stings,,,
Lists,List of sexually active popes,https://en.wikipedia.org/wiki/List_of_sexually_active_popes,,,
Lists,List of shoe-throwing incidents,https://en.wikipedia.org/wiki/List_of_shoe-throwing_incidents,,,
Lists,List of wrong anthems incidents,https://en.wikipedia.org/wiki/List_of_wrong_anthems_incidents,,,
"Popular culture, entertainment and the arts",Cornell University pumpkin prank,https://en.wikipedia.org/wiki/Cornell_University_pumpkin_prank,,,
"Popular culture, entertainment and the arts",Croydon facelift,https://en.wikipedia.org/wiki/Croydon_facelift,,,
"Popular culture, entertainment and the arts",Cultural depictions of Napoleon,https://en.wikipedia.org/wiki/Cultural_depictions_of_Napoleon,,,
"Popular culture, entertainment and the arts",Cultural history of the buttocks,https://en.wikipedia.org/wiki/Cultural_history_of_the_buttocks,,,
"Popular culture, entertainment and the arts",Dick joke,https://en.wikipedia.org/wiki/Dick_joke,,,
"Popular culture, entertainment and the arts",Evil clown,https://en.wikipedia.org/wiki/Evil_clown,,,
"Popular culture, entertainment and the arts",F.A.T.A.L.,https://en.wikipedia.org/wiki/F.A.T.A.L.,,,
"Popular culture, entertainment and the arts",Flash mob,https://en.wikipedia.org/wiki/Flash_mob,,,
"Popular culture, entertainment and the arts",Free Hugs Campaign,https://en.wikipedia.org/wiki/Free_Hugs_Campaign,,,
"Popular culture, entertainment and the arts",Frozen Peas,https://en.wikipedia.org/wiki/Frozen_Peas,,,
"Popular culture, entertainment and the arts",Fuck for Forest,https://en.wikipedia.org/wiki/Fuck_for_Forest,,,
"Popular culture, entertainment and the arts",Ashrita Furman,https://en.wikipedia.org/wiki/Ashrita_Furman,,,
"Popular culture, entertainment and the arts",Garden hermit,https://en.wikipedia.org/wiki/Garden_hermit,,,
"Popular culture, entertainment and the arts",Ghost riding,https://en.wikipedia.org/wiki/Ghost_riding,,,
"Popular culture, entertainment and the arts",Gongoozler,https://en.wikipedia.org/wiki/Gongoozler,,,
"Popular culture, entertainment and the arts",Great Stork Derby,https://en.wikipedia.org/wiki/Great_Stork_Derby,,,
"Popular culture, entertainment and the arts",Gurn,https://en.wikipedia.org/wiki/Gurn,,,
"Popular culture, entertainment and the arts",Hacks at MIT,https://en.wikipedia.org/wiki/Hacks_at_MIT,,,
"Popular culture, entertainment and the arts",He lücht,https://en.wikipedia.org/wiki/He_l%C3%BCcht,,,
"Popular culture, entertainment and the arts",Human rainbow,https://en.wikipedia.org/wiki/Human_rainbow,,,
"Popular culture, entertainment and the arts",Hundeprutterutchebane,https://en.wikipedia.org/wiki/Hundeprutterutchebane,,,
"Popular culture, entertainment and the arts",I've got your nose,https://en.wikipedia.org/wiki/I%27ve_got_your_nose,,,
"Popular culture, entertainment and the arts",Issei Sagawa,https://en.wikipedia.org/wiki/Issei_Sagawa,,,
"Popular culture, entertainment and the arts",K Foundation Burn a Million Quid,https://en.wikipedia.org/wiki/K_Foundation_Burn_a_Million_Quid,,,
"Popular culture, entertainment and the arts",Kayfabe,https://en.wikipedia.org/wiki/Kayfabe,,,
"Popular culture, entertainment and the arts","Alvin ""Shipwreck"" Kelly",https://en.wikipedia.org/wiki/Alvin_%22Shipwreck%22_Kelly,,,
"Popular culture, entertainment and the arts",Killer toy,https://en.wikipedia.org/wiki/Killer_toy,,,
"Popular culture, entertainment and the arts",Kuchisake-onna,https://en.wikipedia.org/wiki/Kuchisake-onna,,,
"Popular culture, entertainment and the arts",Land diving,https://en.wikipedia.org/wiki/Land_diving,,,
"Popular culture, entertainment and the arts",Lawnchair Larry flight,https://en.wikipedia.org/wiki/Lawnchair_Larry_flight,,,
"Popular culture, entertainment and the arts",Le Pétomane,https://en.wikipedia.org/wiki/Le_P%C3%A9tomane,,,
"Popular culture, entertainment and the arts",Lighthouse and naval vessel urban legend,https://en.wikipedia.org/wiki/Lighthouse_and_naval_vessel_urban_legend,,,
"Popular culture, entertainment and the arts",Lincoln–Kennedy coincidences urban legend,https://en.wikipedia.org/wiki/Lincoln%E2%80%93Kennedy_coincidences_urban_legend,,,
"Popular culture, entertainment and the arts",List of defunct amusement parks,https://en.wikipedia.org/wiki/List_of_defunct_amusement_parks,,,
"Popular culture, entertainment and the arts",List of games with concealed rules,https://en.wikipedia.org/wiki/List_of_games_with_concealed_rules,,,
"Popular culture, entertainment and the arts",List of incidents at Walt Disney World,https://en.wikipedia.org/wiki/List_of_incidents_at_Walt_Disney_World,,,
"Popular culture, entertainment and the arts",List of stories set in a future now in the past,https://en.wikipedia.org/wiki/List_of_stories_set_in_a_future_now_in_the_past,,,
"Popular culture, entertainment and the arts",List of works based on dreams,https://en.wikipedia.org/wiki/List_of_works_based_on_dreams,,,
"Popular culture, entertainment and the arts",Love lock,https://en.wikipedia.org/wiki/Love_lock,,,
"Popular culture, entertainment and the arts",MacGuffin,https://en.wikipedia.org/wiki/MacGuffin,,,
"Popular culture, entertainment and the arts",Metafiction,https://en.wikipedia.org/wiki/Metafiction,,,
"Popular culture, entertainment and the arts",Miss Bumbum,https://en.wikipedia.org/wiki/Miss_Bumbum,,,
"Popular culture, entertainment and the arts",Mooning the Cog,https://en.wikipedia.org/wiki/Mooning_the_Cog,,,
"Popular culture, entertainment and the arts",Nazi chic,https://en.wikipedia.org/wiki/Nazi_chic,,,
"Popular culture, entertainment and the arts",No soap radio,https://en.wikipedia.org/wiki/No_soap_radio,,,
"Popular culture, entertainment and the arts",Robert Opel,https://en.wikipedia.org/wiki/Robert_Opel,,,
"Popular culture, entertainment and the arts",Pass by catastrophe,https://en.wikipedia.org/wiki/Pass_by_catastrophe,,,
"Popular culture, entertainment and the arts",Ping pong show,https://en.wikipedia.org/wiki/Ping_pong_show,,,
"Popular culture, entertainment and the arts",Pen spinning,https://en.wikipedia.org/wiki/Pen_spinning,,,
"Popular culture, entertainment and the arts",Purple Aki,https://en.wikipedia.org/wiki/Purple_Aki,,,
"Popular culture, entertainment and the arts",Radio Yerevan,https://en.wikipedia.org/wiki/Radio_Yerevan,,,
"Popular culture, entertainment and the arts",Aron Ralston,https://en.wikipedia.org/wiki/Aron_Ralston,,,
"Popular culture, entertainment and the arts",Real-life superhero,https://en.wikipedia.org/wiki/Real-life_superhero,,,
"Popular culture, entertainment and the arts",Sardarji joke,https://en.wikipedia.org/wiki/Sardarji_joke,,,
"Popular culture, entertainment and the arts",Self-referential humor,https://en.wikipedia.org/wiki/Self-referential_humor,,,
"Popular culture, entertainment and the arts",Sewer alligator,https://en.wikipedia.org/wiki/Sewer_alligator,,,
"Popular culture, entertainment and the arts",Stunting,https://en.wikipedia.org/wiki/Stunting,,,
"Popular culture, entertainment and the arts",Treacle mining,https://en.wikipedia.org/wiki/Treacle_mining,,,
Sports,A briefs history of Olympic Flame running,https://en.wikipedia.org/wiki/A_briefs_history_of_Olympic_Flame_running,,,
Sports,You take my knight? I'll punch your face!,https://en.wikipedia.org/wiki/You_take_my_knight%3F_I%27ll_punch_your_face!,,,
Sports,Lawn mowers are go!,https://en.wikipedia.org/wiki/Lawn_mowers_are_go!,,,
Sports,Apopudobalia,https://en.wikipedia.org/wiki/Apopudobalia,,,
Sports,Artistic roller skating,https://en.wikipedia.org/wiki/Artistic_roller_skating,,,
Sports,Barefoot running,https://en.wikipedia.org/wiki/Barefoot_running,,,
Sports,Bat and trap,https://en.wikipedia.org/wiki/Bat_and_trap,,,
Sports,Bladderball,https://en.wikipedia.org/wiki/Bladderball,,,
Sports,Bog snorkelling,https://en.wikipedia.org/wiki/Bog_snorkelling,,,
Sports,Bottle-kicking,https://en.wikipedia.org/wiki/Bottle-kicking,,,
Sports,British baseball,https://en.wikipedia.org/wiki/British_baseball,,,
Sports,Butt Fumble,https://en.wikipedia.org/wiki/Butt_Fumble,,,
Sports,Chess boxing,https://en.wikipedia.org/wiki/Chess_boxing,,,
Sports,David Arquette in World Championship Wrestling,https://en.wikipedia.org/wiki/David_Arquette_in_World_Championship_Wrestling,,,
Sports,Dot-com commercials during Super Bowl XXXIV,https://en.wikipedia.org/wiki/Dot-com_commercials_during_Super_Bowl_XXXIV,,,
Sports,A drive into deep left field by Castellanos,https://en.wikipedia.org/wiki/A_drive_into_deep_left_field_by_Castellanos,,,
Sports,Dwarf-tossing,https://en.wikipedia.org/wiki/Dwarf-tossing,,,
Sports,Dwile flonking,https://en.wikipedia.org/wiki/Dwile_flonking,,,
Sports,Elephant polo,https://en.wikipedia.org/wiki/Elephant_polo,,,
Sports,Eton wall game,https://en.wikipedia.org/wiki/Eton_wall_game,,,
Sports,Extreme ironing,https://en.wikipedia.org/wiki/Extreme_ironing,,,
Sports,Fair catch kick,https://en.wikipedia.org/wiki/Fair_catch_kick,,,
